-0.49903,0.66,0.11509,-0.13262,-0.21852,0.97256,-0.57862,-1.9195,-1.4984,0.19168,-0.052821,-1.6966,-0.23733,0.80021,-4.1788,-1.9845,-0.003789,0.00062948,0.00049542,1.9272e-06,1
0.75458,-0.096624,0.24525,0.054114,-0.21105,0.26316,0.4219,-0.14144,0.87757,-0.83121,0.20356,0.45372,1.2131,-1.1918,0.006554,-1.9074,-0.00069558,-0.00073071,0.0014369,-6.9978e-05,1
0.20767,-0.44169,0.39413,0.24407,-0.19821,-0.77448,0.33852,0.10554,0.39846,-0.97646,0.60093,0.47924,0.7771,-1.128,-0.04333,-2.0058,-0.00071422,-0.0019216,0.0011336,-6.9412e-05,1
0.5322,0.23978,0.21786,-0.022546,-0.050593,0.13415,0.093803,-1.0484,0.16987,-0.49533,-0.4333,0.73102,-0.58252,0.31833,-1.154,-2.9,-0.0015337,0.00089328,0.0023747,7.5525e-05,1
0.52534,-0.094814,0.31019,0.049961,0.053324,-0.36577,-0.23836,0.34189,0.086985,-0.82912,-0.48912,0.034048,-1.228,0.14317,-0.35353,-2.3852,0.0016387,0.0014089,0.0003274,-1.5498e-05,1
-4.481,-2.6398,1.2552,1.0795,0.51114,-1.9845,-0.25366,0.26157,-0.030731,0.69144,-0.68343,1.0146,1.1061,-0.030467,0.039309,-0.39122,0.0014385,0.0034568,-0.00023442,0.00038996,3
0.15572,0.06594,0.21715,0.091332,-0.11222,0.22806,-0.52932,0.14981,-0.021765,-0.16466,-0.44596,0.61664,0.56396,-0.76783,-0.034033,-2.5931,-0.0026583,-0.002637,0.00066577,6.973e-05,1
0.77725,-0.086412,0.27447,-0.0093685,0.04489,-0.08731,0.037935,0.17382,-0.067025,-0.26545,0.27332,0.21196,-0.092125,-0.44654,-0.32374,-1.9235,-0.0011649,0.0012728,0.00062926,-2.1175e-05,1
1.1018,-0.045838,0.21508,-0.08583,0.088934,-0.086473,0.29387,0.2294,-0.38635,-0.10487,0.70913,-0.28651,-0.054156,-0.45646,-0.11684,-1.3766,0.00064164,0.00061516,0.00092439,-0.00012325,1
0.76875,-0.13049,0.24492,0.045254,-0.065758,0.093146,0.088016,0.18232,0.36314,-0.33829,0.26303,0.36337,0.8829,-1.0612,0.24286,-1.6786,-0.00075006,0.0023241,0.00024844,7.558e-05,1
0.67537,-0.18684,0.27746,0.074947,-0.049817,-0.15232,0.068589,0.0085866,0.22384,-0.25947,0.4508,0.36289,0.6105,-0.82816,0.069718,-1.5933,0.00027775,-0.0027731,0.00064669,7.9966e-05,1
0.82657,-0.17584,0.28035,-0.00088424,-0.039317,-0.029753,0.13375,0.40859,0.41929,-0.95014,0.63403,0.12028,0.17622,-0.33072,-0.11399,-1.6397,0.00068901,0.001153,0.000698,9.4055e-05,1
1.0668,-0.24186,0.26774,-0.0093613,0.091556,-0.11135,0.21437,0.25495,0.084766,0.0013866,0.70538,0.072298,0.60206,-0.85799,0.15667,-0.9965,-0.00067564,-0.00085505,0.00014288,-0.00014137,1
0.92943,-0.31532,0.30701,0.099288,-0.022854,-0.31339,0.27029,0.045679,0.66328,-0.54408,0.065557,-0.10959,0.51015,-1.1717,0.24367,-1.1273,-0.00049747,-0.0035001,0.00044692,7.8934e-05,1
-5.4159,0.22335,0.47164,0.038508,-1.0672,2.8807,2.0166,-7.6987,3.4011,-2.3031,-0.28245,1.9802,1.0529,4.9113,-6.2479,-4.8853,-0.0041102,0.0011592,0.0029879,-0.00026429,3
0.7063,0.050815,0.14034,0.15365,-0.0018933,0.039557,0.37327,0.90621,-0.80688,0.10073,1.2123,-1.394,0.82723,-1.2537,-0.82962,-0.87648,0.00011501,-0.00067608,0.00066773,1.1898e-05,1
1.4978,-0.024952,0.16142,-0.1225,0.13232,0.092787,0.42078,-0.074514,-0.019795,0.23799,0.56407,-0.11866,0.62562,-0.78304,0.069141,-0.77394,-0.00082718,-0.0017661,0.00075704,-7.0112e-05,1
-5.3415,0.75434,-0.42762,-1.5325,0.75617,-1.5299,-0.86206,-0.31781,-1.3335,3.1665,-4.4271,2.1299,-0.68537,-0.75623,-0.56566,-0.7538,-0.011409,-0.010626,0.0008821,-5.6676e-05,3
-5.8848,-1.7364,0.67294,1.1809,0.13645,-2.5532,0.91842,-1.0783,-3.4592,0.15207,-1.7119,-0.66456,0.74926,-0.67958,1.8222,0.057904,0.0072326,-0.0073762,-0.00069593,0.00040174,3
-3.5161,3.8023,-1.9559,3.1886,-0.35787,-0.99018,1.6357,-0.29241,-1.5138,1.2914,0.69289,0.022611,2.2923,1.3713,-2.4464,-1.3685,0.0046768,-0.0027306,0.0013203,-3.9564e-05,4
-4.9561,1.3154,-0.44777,-2.0486,0.10791,-2.0296,-0.135,-0.56787,-1.9007,2.2519,-1.4707,0.42339,-0.39141,-1.9592,-5.2909,-1.5475,-0.011689,0.00016229,-0.00060051,0.00044275,3
1.7448,-0.10349,0.19165,-0.14581,0.29504,-0.055288,0.39431,0.0096293,-0.0082672,0.3431,0.1953,-0.42795,0.00041373,-0.50373,-0.075344,-0.35636,7.9846e-05,0.00010005,0.00035315,1.3447e-05,1
1.4844,0.1941,0.03386,-0.11487,0.018507,0.13763,0.44537,-0.27162,-0.27523,0.3246,0.43338,-0.1971,0.96836,-1.0036,0.63759,-0.92986,0.00038277,-0.00030956,0.00080034,-1.8759e-05,1
0.86778,0.059518,0.17428,-0.035656,0.062636,0.16148,-0.081898,-0.0036967,-0.26911,0.44464,-0.036252,0.2522,0.6019,-0.9511,0.090495,-1.6847,-0.0014179,-0.0033336,0.0011469,9.5918e-05,1
0.82804,-0.2705,0.30774,0.038434,0.0563,-0.22601,0.18541,0.3413,0.014325,-0.16058,0.55834,0.15243,0.4312,-0.87137,0.025297,-1.4266,-0.00050405,0.00073103,0.0013837,-0.00014716,1
1.2994,-0.11041,0.21987,-0.089297,0.10272,0.10004,0.28035,0.35722,-0.16314,0.18703,0.68885,-0.27804,0.5418,-1.0429,0.060073,-0.98221,4.5295e-05,0.00068839,0.00047559,-5.752e-06,1
1.5956,-0.10652,0.20311,-0.12912,0.26474,-0.12705,0.4183,0.031152,-0.034306,0.15097,0.2033,-0.39585,-0.13609,-0.37807,-0.091308,-0.58927,9.8543e-05,0.0010073,0.00062065,1.0287e-05,1
1.3634,0.014018,0.18214,-0.11808,0.14615,0.10921,0.29446,-0.19452,-0.087025,0.22159,0.38469,-0.025332,0.2419,-0.50388,-0.27383,-1.1015,-0.0012464,-0.00027924,0.00087601,-7.3067e-06,1
0.9599,-0.045964,0.24349,-0.074987,0.11704,0.13243,-0.094724,0.36971,0.049755,-0.29121,0.22511,0.21054,-0.28749,0.015744,-0.2996,-1.6758,-0.0013854,-0.00042223,0.00052367,-5.6499e-06,1
1.5677,-0.12198,0.19921,-0.13494,0.23853,-0.11394,0.53496,-0.0015676,-0.29345,0.45326,0.71376,-0.29313,0.37866,-0.6097,-0.15504,-0.48263,-0.00029396,8.0886e-05,0.00023652,8.536e-06,1
1.3045,-0.13973,0.21405,-0.10157,0.10494,-0.011405,0.40031,0.34162,-0.064257,-0.21939,0.9146,-0.35862,0.40082,-0.56668,0.031154,-0.80756,-0.00048412,0.0004525,0.0010644,-1.8447e-06,1
0.73241,-0.013379,0.178,0.015298,-0.097534,-0.0068829,-0.091334,0.027487,-0.12549,-0.2314,0.63625,-0.20829,0.75435,-0.71084,-0.071768,-1.1945,-0.0028094,0.0012337,0.00012875,-2.6167e-05,1
0.99947,-0.17452,0.26416,-0.031161,0.1216,-0.21877,0.23043,0.15523,-0.21348,0.14624,0.60969,0.073006,0.14737,-0.59993,-0.047721,-1.2735,8.7906e-05,-0.0013081,0.00080092,-1.0789e-05,1
0.46182,-0.092387,0.23739,0.12596,-0.22236,-0.043392,0.090462,-0.13433,0.33043,-0.53082,0.32793,0.32973,1.1316,-1.2345,0.20235,-1.914,-0.0010863,-0.0026606,0.00087006,-6.5753e-05,1
0.38608,-0.014778,0.26348,0.066323,-0.19794,0.049852,-0.14851,0.16818,-0.0031077,-0.6534,0.3553,-0.012574,0.39893,-0.99131,-0.36716,-2.3302,-0.00017069,-0.00077386,0.0019301,7.6651e-05,1
0.72447,-0.17364,0.2921,0.036001,-0.015145,-0.22456,0.10368,0.19089,0.083765,-0.51318,0.5318,0.17643,0.096005,-0.52793,-0.18817,-1.7655,0.00079998,-4.9447e-05,0.00011027,9.3476e-05,1
-10.008,-4.2314,2.2062,0.24884,2.2712,4.4063,2.6948,0.30113,-2.3169,0.19467,2.1191,2.1047,-3.963,-0.51753,2.5232,-0.32407,-0.00044222,-0.0068788,0.0051815,0.0019108,3
1.2944,0.034148,0.10377,-0.087312,-0.21923,-0.0078029,0.68078,0.7848,-1.3051,0.31357,1.438,-2.4266,1.7257,-2.9999,0.1187,-0.41056,-0.00059453,-0.00016178,-0.00010185,-5.6843e-05,2
0.9006,-0.20909,0.28265,0.05466,0.18433,-0.41577,0.027025,-0.17005,-0.079433,0.51651,-0.36142,0.11653,0.022093,-0.93504,0.047599,-1.2741,-0.0021758,0.00061303,0.00079123,0.0001001,1
1.3184,-0.13104,0.22951,-0.10501,0.15037,0.0062064,0.33522,0.33879,-0.29802,0.17243,0.78162,-0.39994,0.33266,-0.79236,-0.12517,-0.86975,-0.00052563,0.00025197,0.0011699,-5.7186e-05,1
0.69794,-0.16944,0.2841,0.024128,-0.11022,-0.31533,0.15983,0.61392,-0.059528,-1.0294,0.99769,-0.27106,-0.077087,-0.54286,-0.015073,-1.8323,0.00039509,-0.0004835,0.0015139,-2.1008e-05,1
-4.5394,-0.53817,0.018824,-0.053567,-0.023197,0.052051,-1.6391,4.4128,-0.32305,-2.5938,-2.9354,-0.46118,2.1298,-0.48202,2.4038,-0.076096,-0.009197,-0.0014062,7.0067e-05,0.00044412,3
-6.0312,-1.2871,0.63167,0.67271,-0.25421,0.49003,1.3117,-0.94115,-2.4039,0.078387,-0.86368,-0.65118,-3.2213,0.59303,1.3044,0.86268,0.016429,0.0023103,-0.0055586,0.00097784,3
-5.2208,0.60408,-0.51578,-1.7642,-0.3914,-4.0515,2.2765,-1.9135,1.7286,-0.57023,-1.1413,0.10862,3.9455,-2.7209,-1.8888,-1.0171,-0.0035073,-0.0049836,-0.0018826,0.00073733,3
-0.39437,-0.37142,0.28426,0.18109,-0.074219,-0.16322,-0.31655,0.43101,-0.6373,0.5622,0.17815,-0.56034,1.7985,-0.21163,-1.4161,-0.24524,-0.0025865,-0.0022161,-0.00010513,-7.9538e-06,1
1.2266,-0.088566,0.20311,-0.016677,0.075082,-0.098135,0.32883,-0.17366,0.23618,0.17185,-0.19003,-0.14191,0.45696,-1.1222,0.18537,-1.0505,-0.00016276,-0.0018394,-0.00025166,-2.6139e-05,1
1.2779,-0.12485,0.24773,-0.0775,0.12868,0.04229,0.14305,0.3867,0.14452,-0.2066,0.11959,-0.48332,-0.056622,-0.80974,-0.10979,-1.0968,-0.0014846,-0.00031201,0.00074661,-3.8475e-06,1
1.2511,-0.10644,0.24626,-0.061185,0.13062,-0.1585,0.26322,0.09106,-0.14972,0.12199,0.17989,-0.49748,-0.10241,-0.94054,-0.20225,-1.1245,3.6565e-05,0.00017191,0.00057357,0.00011804,1
1.1501,-0.08221,0.21758,-0.061633,0.090605,-0.26075,0.44377,-0.059704,-0.24397,-0.089014,0.73278,-0.091279,0.0085035,-0.35318,-0.066459,-1.228,0.00070231,-0.0013508,-9.5811e-06,0.0001141,1
0.54526,-0.36319,0.33935,0.1163,-0.092883,-0.11489,0.040984,0.65123,0.63943,-0.87363,0.5013,0.41062,0.90013,-1.0041,0.27353,-1.653,-0.0014994,-0.0040924,0.00077788,-5.1064e-05,1
1.1718,-0.24648,0.27525,-0.0066711,0.11287,-0.33341,0.37211,0.11339,0.19496,-0.22607,0.28168,-0.32472,0.035675,-0.74787,0.036078,-0.92312,0.0003924,-0.00095201,-0.00017306,0.00010864,1
0.6942,-0.27117,0.29352,0.078143,-0.067008,-0.14086,0.094331,0.31832,0.32472,-0.432,0.6487,0.20806,0.90481,-1.0974,0.22098,-1.3999,-0.00061279,-0.0054103,0.00054198,-4.3191e-05,1
0.71599,-0.25193,0.31038,0.065751,-0.09985,-0.17886,0.21483,0.2375,0.33405,-0.78438,0.82322,0.037096,0.53297,-0.81837,-0.067363,-1.5377,0.00061982,-0.0018692,0.00013923,8.3063e-05,1
0.61049,-0.36876,0.34607,0.11382,0.016354,-0.3625,0.13301,0.18762,0.45282,-0.56886,0.52739,0.5964,0.40492,-0.43274,0.12244,-1.5043,-0.00032922,-0.002973,0.00068538,8.1004e-05,1
