-1.9637,0.6362,0.19641,0.26356,-0.22479,0.37747,0.49502,0.1907,0.23905,-0.76232,-0.25208,-0.25991,0.75515,0.094089,0.81251,-0.75453,-0.00087756,0.0012375,-0.0001986,-0.00066196,1
-0.44341,0.27561,0.14016,-0.27578,0.4068,0.18034,0.33728,0.19778,-0.50255,0.53388,-0.62675,0.6511,0.62073,0.46881,-0.35388,-1.023,0.0049798,0.001267,0.00035928,-0.00073895,1
4.9487,-3.1713,-0.24653,-1.272,1.1204,-0.1671,0.017269,-0.54592,2.2064,-2.103,0.77718,3.569,0.27773,-1.9347,1.9423,0.39903,-0.061652,0.0095015,-0.0038128,-0.0059693,3
-0.3604,-0.11454,-0.18404,-0.11466,-0.54406,-0.53746,-0.57923,-1.0217,0.093627,1.214,-0.47268,0.52089,-0.3348,-1.2006,1.1806,-0.094018,-0.017006,0.0019869,0.00051422,-0.00088986,1
-0.26188,-0.32476,0.12005,-0.57763,0.5013,-0.47518,0.046419,-0.24125,0.41007,1.0993,0.30942,0.14499,-1.5685,-0.013604,0.6465,-1.0758,0.0018914,0.0020698,-0.00044407,-0.0018944,1
-0.66334,-0.48435,-0.16812,-0.24301,-0.15435,-0.70771,-0.24851,-0.58452,0.63362,1.0455,0.62205,-1.928,-3.4883,0.72329,1.2915,-1.781,0.026613,0.00065867,0.0012649,0.00016329,1
-0.25806,-0.45832,-0.012264,-0.13498,-0.20108,-0.67915,-0.33758,-0.40372,0.24607,1.8131,0.32157,0.36195,-0.38472,-2.1613,0.82769,-0.86969,-0.012916,-0.00020345,-0.0010087,-0.00084838,1
-0.22045,-0.27552,-0.16378,-0.23823,-0.37654,-0.85075,-0.76068,-0.52151,0.28362,1.5477,0.19192,-0.83904,-1.1781,-2.145,1.6272,-0.20247,-0.035534,-0.0011753,0.0016023,-0.0013599,1
0.0025924,-0.39858,-0.14123,-0.15809,-0.34968,-0.62771,-0.79984,-0.96175,-0.1023,0.74423,-0.80801,0.15928,-1.0285,0.34287,-0.16718,-1.2274,0.004599,0.00059975,0.00024881,-0.00085196,1
-0.9249,0.0024174,0.055316,-0.29983,0.3649,-0.20611,0.34267,-0.2925,-0.20197,1.2935,0.22514,0.89537,-0.058794,-1.1464,0.13333,-0.75488,-0.0024185,0.00014915,-0.00023368,-0.00075449,1
0.55302,-0.3882,0.05356,-0.090137,-0.04784,-0.51053,-0.62304,0.72164,0.19569,-0.38901,1.0985,0.23633,0.74307,-0.54836,-1.2078,-0.49726,-0.023828,0.003019,-0.0028703,-0.00019847,1
-0.36725,-0.60516,-0.048881,-0.19345,0.30689,-0.56125,-0.11976,0.56956,0.52284,-1.0545,2.2885,-0.20307,-2.7822,1.1316,0.62107,-1.3309,0.018949,0.0056128,0.0016375,-0.001046,1
0.062153,-0.37736,-0.046271,-0.12487,-0.17302,-0.60656,-0.22699,-0.07486,-0.1918,1.3034,0.14508,0.91188,-0.82595,-0.93483,-0.70415,-1.5494,0.0072658,-0.00059777,-0.00077611,-0.00084117,1
-0.44175,-0.37959,-0.16608,-0.22567,-0.087609,-0.78028,-0.39956,-0.19107,0.40038,1.3647,0.51255,-0.81644,-1.9675,-1.2853,1.5591,-0.48138,-0.032031,0.00071444,4.0389e-05,-0.0017555,1
-0.97329,-0.24282,-0.092416,-0.10293,-0.03296,-0.38575,-0.20712,-0.57335,0.30401,0.31436,-0.35168,-1.2377,-1.4024,0.51498,0.18501,-0.82437,0.021593,-0.0018501,0.00051992,-0.0019564,1
