-1.9934,-0.19116,0.23466,0.31854,0.47516,0.50235,-0.16763,-0.070764,0.10995,0.34893,0.49239,-0.26231,-0.65596,-0.68363,-1.2276,0.13355,0.0024264,0.00012881,-0.00039185,0.00018555,1
-0.97487,-0.29253,0.11701,-0.13587,0.44541,0.49901,0.20527,0.063008,-0.81205,-0.62123,0.34446,0.43163,-0.011649,0.21151,0.070141,-1.3927,0.0031676,2.021e-06,-0.0020848,-0.00021778,1
5.6692,3.4364,-0.24986,-1.328,-0.78485,2.0674,0.88986,0.63563,1.8178,1.6427,-1.1415,4.0191,-0.144,0.42405,-0.8759,0.63134,-0.019274,0.00011673,-9.2925e-05,0.0012612,3
-0.13951,0.21652,-0.14413,-0.12712,-0.44677,-0.84446,0.75897,0.29735,0.060025,-1.3174,-0.76109,1.2104,0.35772,-0.65936,-0.36549,0.8801,-0.00032215,0.00046786,-0.0011626,0.00059041,1
-0.12667,0.30733,0.13277,-0.4027,-0.17285,0.45834,0.55658,0.56902,-0.014733,-0.71203,-0.86355,0.049392,1.8308,-1.0792,-0.049475,-0.082408,0.0021668,-0.0017647,-0.0025311,0.00034041,1
-0.058182,0.69463,-0.12255,-0.1918,-0.50115,-0.24035,0.5078,0.59979,0.41013,-0.71898,-0.74022,-2.2269,3.4205,-2.6426,-0.67651,0.69246,0.011756,-0.0041704,0.00045914,0.00074282,1
0.0043373,0.46094,0.013814,-0.1205,-0.46605,-0.37768,0.25901,0.49661,-0.24983,-1.529,-1.9134,1.3868,0.16365,-1.5831,0.046495,0.34662,-0.00086084,-0.00045174,-0.0019658,0.00022198,1
0.48058,0.38923,-0.12414,-0.25664,-0.94298,-0.61954,0.22353,0.31459,-0.10414,-1.5814,-1.6138,0.44069,0.59327,-2.0178,-0.47186,1.8736,0.00075321,0.00011134,-0.0035138,0.00086394,1
0.0090149,0.38684,-0.13365,-0.17938,-0.68337,-0.80256,0.92961,0.30053,0.058017,-1.0028,0.30545,-0.0041457,1.2371,-0.67641,0.36844,-0.9523,0.0054562,-0.0030426,-0.0011045,0.00024529,1
-0.90326,-0.092649,0.071863,-0.13452,0.36038,0.14265,0.46045,0.46368,-0.56744,-0.81979,-1.1145,1.3163,0.15242,-0.73458,0.38565,-0.3794,0.00035677,-0.0021494,-0.0010765,4.1108e-05,1
0.48575,0.36708,-0.007146,-0.17491,-0.94498,0.26866,-0.60621,0.099503,-0.16828,0.73925,-0.90875,0.15833,-0.95184,-0.013433,1.1686,-1.1902,-0.011045,0.00034866,-0.0029353,-0.00041219,1
0.021205,0.84122,-0.070462,-0.15067,-0.66596,0.72352,-0.26398,0.52002,0.44137,2.2155,-0.88582,-1.2613,2.907,-1.475,-0.11714,-0.071224,-0.0055848,-0.00013204,-0.0001848,0.00011939,1
-0.057659,0.23209,-0.076513,-0.13779,-0.30502,-0.42267,0.066373,0.54983,-0.31877,-0.89376,-0.96257,1.1155,0.80836,-1.0972,1.1525,-1.5171,0.00023414,-0.00022064,-0.0017665,-0.00022383,1
0.17574,0.4965,-0.13344,-0.18727,-0.70823,-0.17256,0.092662,0.44563,-0.0049635,-1.1182,-1.4592,-0.067146,1.6062,-2.0002,-0.44056,1.595,0.0011512,0.00048173,-0.0023169,0.0004714,1
-0.54924,0.36886,-0.053007,-0.050373,-0.28934,-0.13357,0.56743,0.25961,0.24217,-0.61554,0.33697,-1.3833,1.2225,-1.1934,-0.054421,0.17497,0.0076715,-0.0023391,-0.00040037,0.00029827,1
-0.2901,0.77887,0.026559,-0.074564,-0.57382,0.92516,-0.010849,-0.014493,0.015361,0.88587,-0.078293,-1.6106,-0.23768,-0.42095,-0.13918,-0.92333,0.0016426,-0.00050735,-0.0012904,0.00054032,1
-0.24582,0.43627,-0.0058529,-0.045706,-0.45633,0.22556,0.18537,0.18191,0.45904,-1.2306,0.11776,0.48369,-1.0949,-0.55085,0.41466,0.33001,-0.0015364,-0.0019861,-0.0024084,-1.1666e-05,1
0.33474,0.35967,0.031027,-0.13447,-0.38151,0.1734,-0.48687,0.12681,-0.66124,-0.30289,-1.0651,1.288,-0.012432,-0.35466,0.17073,0.69532,-0.0087369,-0.00047088,-0.0029678,0.00055503,1
0.055207,0.4988,-0.07,-0.10747,-0.3996,0.10763,-0.094484,0.53816,-0.24103,0.040391,-2.0664,1.7792,0.62597,-1.3364,0.13879,0.61598,-0.0073244,-0.00032281,-0.0024596,0.00076358,1
0.26292,0.6282,0.028553,-0.15572,-0.88908,0.39757,-0.36838,0.26777,0.27855,1.2153,-2.1059,1.2423,-0.68907,-0.68374,-0.15509,1.6066,-0.018279,-0.0028151,0.0012883,0.00015533,1
-0.41683,0.3231,0.0098036,-0.056798,-0.31407,-0.13547,0.1665,0.42778,0.0012513,-1.196,-1.4585,0.82593,-0.3915,-1.3384,0.27513,0.50013,-0.00024897,-8.6641e-05,-0.0012665,0.00015891,1
-0.40269,0.45713,-0.065894,-0.095058,-0.26099,-0.22581,0.43975,0.49108,0.14049,-0.42842,-0.72327,-1.2944,2.3725,-1.674,-0.27345,0.63234,0.0055736,-0.0024313,-0.0015724,0.00051023,1
8.2807,4.2421,-0.38876,-1.6324,-0.48222,1.5821,-0.41225,-0.042768,0.24894,1.671,-2.8157,0.64329,-2.2098,0.70648,-0.81305,0.66476,-0.019405,-0.0046469,0.0024027,0.0013039,3
-0.44701,0.40169,0.021273,-0.038437,-0.48008,0.41633,-0.053493,0.1822,0.4499,-0.95867,-0.010393,-0.27111,-0.98295,-0.43247,0.64058,0.2189,-0.00086501,-0.00079542,-0.00077052,3.4034e-05,1
